Code Number,Code Name,Paper Name,URL,Reason
331,Retina code,"Yang, X., B. Gong and J. W. Lu (2015). ""Frequency spectrum might act as communication code between retina and visual cortex I."" Int J Ophthalmol 8(6): 1107-1111.",http://www.ijo.cn/gjyken/ch/reader/view_abstract.aspx?file_no=20150605&flag=1,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
332,Retinoblastoma code,"Munro, S., S. M. Carr and N. B. La Thangue (2012). ""Diversity within the pRb pathway: is there a code of conduct?"" Oncogene 31(40): 4343-4352.",https://www.nature.com/articles/onc2011603,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
332,Retinoblastoma code,"Sanidas, I., Morris, R., Fella, K. A., Rumde, P. H., Boukhali, M., Tai, E. C., . . . Dyson, N. J. (2019). A Code of Mono-phosphorylation Modulates the Function of RB. Molecular Cell, 73(5), 985- 1000.e1006.",https://www.cell.com/molecular-cell/fulltext/S1097-2765(19)30004-8,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
333,RNA code -A (miscellaneous),"Brannan, K. W. and G. W. Yeo (2016). ""From Protein-RNA Predictions toward a Peptide-RNA Code."" Mol Cell 64(3): 437-438.",https://www.cell.com/molecular-cell/fulltext/S1097-2765(16)30668-2,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
333,RNA code -A (miscellaneous),"Chi, K. R. (2017). “The RNA code comes into focus.” Nature 542(7642): 503-506.",https://www.nature.com/articles/542503a,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
339,RNAi code,"Siomi, H. and M. C. Siomi (2009). “On the road to reading the RNA-interference code.” Nature 457(7228): 396-404.",https://www.nature.com/articles/nature07754,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
340,RNA recognition code,"Yeo, G. W., N. G. Coufal, T. Y. Liang, G. E. Peng, X. D. Fu and F. H. Gage (2009). ""An RNA code for the FOX2 splicing regulator revealed by mapping RNA-protein interactions in stem cells."" Nat Struct Mol Biol 16(2): 130-137.",https://www.nature.com/articles/nsmb.1545,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
340,RNA recognition code,"Filipovska, A., M. F. Razif, K. K. Nygård and O. Rackham (2011). “A universal code for RNA recognition by PUF proteins.” Nat Chem Biol 7(7): 425-427.",https://www.nature.com/articles/nchembio.577,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
340,RNA recognition code,"Chen, Y. and G. Varani (2011). “Finding the missing code of RNA recognition by PUF proteins.” Chem Biol 18(7): 821-823.",https://www.sciencedirect.com/science/article/pii/S1074552111002304?,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
340,RNA recognition code,"Cléry, A., J. Boudet and F. H. Allain (2013). “Single-stranded nucleic acid recognition: is there a code after all?” Structure 21(1): 4-6.",https://www.cell.com/structure/fulltext/S0969-2126(12)00461-3,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
340,RNA recognition code,"Campbell, Z. T., C. T. Valley and M. Wickens (2014). ""A protein-RNA specificity code enables targeted activation of an endogenous human transcript."" Nat Struct Mol Biol 21(8): 732-738.",https://www.nature.com/articles/nsmb.2847,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
340,RNA recognition code,"Nawy, T. (2014). ""A protein code to target RNA."" Nat Methods 11(9): 888-889.",https://www.nature.com/articles/nmeth.3087,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
340,RNA recognition code,"Nahalka, J. (2022). Transcription of the Envelope Protein by 1-L Protein–RNA Recognition Code Leads to Genes/Proteins That Are Relevant to the SARS-CoV-2 Life Cycle and Pathogenesis. Curr Issues Mol Biol, 44(2), 791-816.",https://www.mdpi.com/1467-3045/44/2/55,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
341,RNA Structure code,"Hou, Y. M. and P. Schimmel (1988). “A simple structural feature is a major determinant of the identity of a transfer RNA.” Nature 333(6169): 140-145.",https://www.nature.com/articles/333140a0,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
346,Secretory code,"Weissmann, G., Korchak, H. M., Perez, H. D., Smolen, J. E., Goldstein, I. M., & Hoffstein, S. T. (1979). The secretory code of the neutrophil. J Reticuloendothel Soc, 26(Suppl), 687-700. Smolen, J. E., Korchak, H. M., & Weissmann, G. (1981). The ""secretory code"" of the neutrophil. Methods Cell Biol, 23, 461-481.",https://pubmed.ncbi.nlm.nih.gov/230347/,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
348,Segregation code,"Monda, J. K. and I. M. Cheeseman (2015). “Chromosome Segregation: A Spatial Code to Correct Kinetochore-Microtubule Attachments.” Curr Biol 25(14): R601-603.",https://www.cell.com/current-biology/fulltext/S0960-9822(15)00659-4,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
349,Semaphorin code,"Berke, B. and H. Keshishian (2011). “Cracking the combinatorial semaphorin code.” Neuron 70(2): 175-177.",https://www.cell.com/neuron/fulltext/S0896-6273(11)00312-6,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
349,Semaphorin code,"Wu, Z., L. B. Sweeney, J. C. Ayoob, K. Chak, B. J. Andreone, T. Ohyama, R. Kerr, L. Luo, M. Zlatic and A. L. Kolodkin (2011). ""A combinatorial semaphorin code instructs the initial steps of sensory circuit assembly in the Drosophila CNS."" Neuron 70(2): 281-298.",https://www.cell.com/neuron/fulltext/S0896-6273(11)00247-9,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
350,Senescence code,"Paluvai, H., E. Di Giorgio and C. Brancolini (2020). ""The Histone Code of Senescence."" Cells 9(2).",https://www.mdpi.com/2073-4409/9/2/466,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
351,Sensory code,"Felsten, G. and G. S. Wasserman (1979). “The photoreceptor sensory code for pattern identification during visual masking.” Sens Processes 3(3): 230-239.",https://pubmed.ncbi.nlm.nih.gov/555552/,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Trifonov, E. N. (1987). “Translation framing code and frame-monitoring mechanism as suggested by the analysis of mRNA and 16 S rRNA nucleotide sequences.” Journal of Molecular Biology 194(4): 643-652.",https://www.sciencedirect.com/science/article/abs/pii/0022283687902415,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Trifonov, E. N. (1988). “Codes of nucleotide sequences.” Mathematical Biosciences 90(1): 507-517.",https://www.sciencedirect.com/science/article/abs/pii/0025556488900806,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Trifonov, E. N. (1989). “The multiple codes of nucleotide sequences.” Bulletin of Mathematical Biology 51(4): 417-432.",https://www.sciencedirect.com/science/article/abs/pii/S0092824089800874,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Trifonov, E. N. (2011). “Thirty years of multiple sequence codes.” Genomics Proteomics Bioinformatics 9(1-2): 1-6.",https://www.sciencedirect.com/science/article/pii/S1672022911600016,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Trifonov, E. N. (2011). ""Cracking the chromatin code: precise rule of nucleosome positioning."" Phys Life Rev 8(1): 39-50.",https://linkinghub.elsevier.com/retrieve/pii/S1571-0645(11)00005-4,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Ciribilli, Y., P. Monti, A. Bisio, H. T. Nguyen, A. S. Ethayathulla, A. Ramos, G. Foggetti, P. Menichini, D. Menendez, M. A. Resnick, H. Viadiu, G. Fronza and A. Inga (2013). “Transactivation specificity is conserved among p53 family proteins and depends on a response element sequence code.” Nucleic Acids Res 41(18): 8637-8653.",https://academic.oup.com/nar/article/41/18/8637/1035361,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Durán, E., S. Djebali, S. González, O. Flores, J. M. Mercader, R. Guigó, D. Torrents, M. Soler-López and M. Orozco (2013). ""Unravelling the hidden DNA structural/physical code provides novel insights on promoter location."" Nucleic Acids Res 41(15): 7220-7230.",https://academic.oup.com/nar/article/41/15/7220/2411146,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Herbert, A. (2019). ""A Genetic Instruction Code Based on DNA Conformation."" Trends Genet 35(12): 887-890.",https://www.cell.com/trends/genetics/fulltext/S0168-9525(19)30194-5,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Ling, J., K. Y. Umezawa, T. Scott and S. Small (2019). ""Bicoid-Dependent Activation of the Target Gene hunchback Requires a Two-Motif Sequence Code in a Specific Basal Promoter."" Mol Cell 75(6): 1178- 1187.e1174.",https://www.cell.com/molecular-cell/fulltext/S1097-2765(19)30495-2,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Marzec, M. (2021). ""Uncovering the Mechanical Code of DNA Using 'Loop-seq'."" Trends Genet 37(6): 494-495.",https://linkinghub.elsevier.com/retrieve/pii/S0168-9525(21)00049-4,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
353,Sequence codes,"Esposito, A., S. Bianco, A. M. Chiariello, A. Abraham, L. Fiorillo, M. Conte, R. Campanile and M. Nicodemi (2022). ""Polymer physics reveals a combinatorial code linking 3D chromatin architecture to 1D chromatin states."" Cell Rep 38(13): 110601.",https://www.cell.com/cell-reports/fulltext/S2211-1247(22)00349-7,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
357,Signal transduction code,"Prank, K., F. Gabbiani and G. Brabant (2000). ""Coding efficiency and information rates in transmembrane signaling."" Biosystems 55(1): 15-22.",https://www.sciencedirect.com/science/article/abs/pii/S0303264799000787,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
357,Signal transduction code,"Maraldi, N. M. (2019). ""In search of a primitive signaling code."" Biosystems 183: 103984.",https://www.sciencedirect.com/science/article/abs/pii/S0303264719301431,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
359,Social information code,"Dabney, W., Z. Kurth-Nelson, N. Uchida, C. K. Starkweather, D. Hassabis, R. Munos and M. Botvinick (2020). ""A distributional code for value in dopamine-based reinforcement learning."" Nature 577(7792): 671-675.",https://www.nature.com/articles/s41586-019-1924-6,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
359,Social information code,"Salazar, V. and A. Silva (2022). “Neural processing: Cracking the code to extract relevant social information.” Curr Biol 32(1): R32-r34.",https://www.cell.com/current-biology/fulltext/S0960-9822(21)01535-9,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
361,Sodium/calcium code,"Lariccia, V., S. Piccirillo, A. Preziuso, S. Amoroso and S. Magi (2020). “Cracking the code of sodium/calcium exchanger (NCX) gating: Old and new complexities surfacing from the deep web of secondary regulations.” Cell Calcium 87: 102169.",https://www.sciencedirect.com/science/article/abs/pii/S0143416020300117,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
362,Spatial code,"Bertera, J. H. (1992). ""Spatial code interference on directional responses."" Spat Vis 6(2): 81-88.",https://brill.com/view/journals/sv/6/2/article-p81_1.xml,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
362,Spatial code,"O’Keefe, J. and N. Burgess (1996). “Geometric determinants of the place fields of hippocampal neurons.” Nature 381(6581): 425-428.",https://www.nature.com/articles/381425a0,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
362,Spatial code,"Hafting, T., M. Fyhn, S. Molden, M. B. Moser and E. I. Moser (2005). “Microstructure of a spatial map in the entorhinal cortex.” Nature 436(7052): 801-806.",https://www.nature.com/articles/nature03721,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
362,Spatial code,"Gombköto, P., A. Rokszin, A. Berényi, G. Braunitzer, G. Utassy, G. Benedek and A. Nagy (2011). ""Neuronal code of spatial visual information in the caudate nucleus."" Neuroscience 182: 225-231.",https://www.sciencedirect.com/science/article/abs/pii/S0306452211002181,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
362,Spatial code,"Baj, G., V. D'Alessandro, L. Musazzi, A. Mallei, C. R. Sartori, M. Sciancalepore, D. Tardito, F. Langone, M. Popoli and E. Tongiorgi (2012). ""Physical exercise and antidepressants enhance BDNF targeting in hippocampal CA3 dendrites: further evidence of a spatial code for BDNF splice variants."" Neuropsychopharmacology 37(7): 1600-1611.",https://www.nature.com/articles/npp20125,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
362,Spatial code,"Tomar, A. and T. J. McHugh (2022). “The impact of stress on the hippocampal spatial code.” Trends Neurosci 45(2): 120-132.",https://www.cell.com/trends/neurosciences/fulltext/S0166-2236(21)00234-4,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
363,Speech code,"Kuhl, P. K. (2004). “Early language acquisition: cracking the speech code.” Nature Reviews Neuroscience 5(11): 831-843.",https://www.nature.com/articles/nrn1533,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
363,Speech code,"Papoutsi, M., J. A. de Zwart, J. M. Jansma, M. J. Pickering, J. A. Bednar and B. Horwitz (2009). “From Phonemes to Articulatory Codes: An fMRI Study of the Role of Broca’s Area in Speech Production.” Cerebral Cortex 19(9): 2156-2165.",https://academic.oup.com/cercor/article/19/9/2156/282849,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
363,Speech code,"Briglia, A., Mucciardi, M., & Sauvage, J. (2020, 2020-06-23). Identify the speech code through statistics: adata-driven approach [Proceedings SIS 2020]. 50th Scientific Meeting of the Italian Statistical Society, Pisa, Italy",https://hal.science/hal-03974075/,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
364,Sperm code,"Zhang, Y., J. Shi, M. Rassoulzadegan, F. Tuorto and Q. Chen (2019). ""Sperm RNA code programmes the metabolic health of offspring."" Nat Rev Endocrinol 15(8): 489-498.",https://www.nature.com/articles/s41574-019-0226-2,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
364,Sperm code,"Zhang, Y. and Q. Chen (2020). ""Human sperm RNA code senses dietary sugar."" Nat Rev Endocrinol 16(4): 200-201.",https://www.nature.com/articles/s41574-020-0331-2,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
367,Splicing code,"Agorio, A., C. Chalar, S. Cardozo and G. Salinas (2003). ""Alternative mRNAs arising from trans-splicing code for mitochondrial and cytosolic variants of Echinococcus granulosus thioredoxin Glutathione reductase."" J Biol Chem 278(15): 12920-12928.",https://www.jbc.org/article/S0021-9258(19)64664-8/fulltext,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
367,Splicing code,"Fu, X. D. (2004). “Towards a splicing code.” Cell 119(6): 736-738.",https://linkinghub.elsevier.com/retrieve/pii/S0092867404011079,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
367,Splicing code,"Grabowski, P. J. (2004). “A molecular code for splicing silencing: configurations of guanosine-rich motifs.” Biochem Soc Trans 32(Pt 6): 924-927.",https://portlandpress.com/biochemsoctrans/article-abstract/32/6/924/64607/A-molecular-code-for-splicing-silencing,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
367,Splicing code,"Boucard, A. A., A. A. Chubykin, D. Comoletti, P. Taylor and T. C. Südhof (2005). ""A splice code for trans-synaptic cell adhesion mediated by binding of neuroligin 1 to alpha- and beta-neurexins."" Neuron 48(2): 229-236.",https://academic.oup.com/mend/article/13/11/1823/2747729,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
367,Splicing code,"Matlin, A. J., F. Clark and C. W. J. Smith (2005). “Understanding alternative splicing: towards a cellular code.” Nature Reviews Molecular Cell Biology 6(5): 386-398.",https://www.nature.com/articles/nrm1645/,"PDF not retrievable (paywall, non-PDF response, or HTTP error)"
